Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2025-06-06 20:16:00,"Evening Workout",52m,"Pendulum Squat",1,80.0,5.0,0,0.0,"","",
2025-06-06 20:16:00,"Evening Workout",52m,"Pendulum Squat",Rest Timer,0,0.0,0,120.0,,,
2025-06-06 20:16:00,"Evening Workout",52m,"Pendulum Squat",2,80.0,4.0,0,0.0,,,
2025-06-06 20:16:00,"Evening Workout",52m,"Pendulum Squat",Rest Timer,0,0.0,0,120.0,,,
2025-06-06 20:16:00,"Evening Workout",52m,"Lying Leg Curl (Machine)",1,180.0,8.0,0,0.0,"",,
2025-06-06 20:16:00,"Evening Workout",52m,"Lying Leg Curl (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-06-06 20:16:00,"Evening Workout",52m,"Lying Leg Curl (Machine)",2,180.0,7.0,0,0.0,,,
2025-06-06 20:16:00,"Evening Workout",52m,"Lying Leg Curl (Machine)",Rest Timer,0,0.0,0,180.0,,,
2025-06-06 20:16:00,"Evening Workout",52m,"Lying Leg Curl (Machine)",3,180.0,7.0,0,0.0,,,
2025-06-06 20:16:00,"Evening Workout",52m,"Lying Leg Curl (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-06-06 20:16:00,"Evening Workout",52m,"Calf Extension ",1,320.0,7.0,0,0.0,"",,
2025-06-06 20:16:00,"Evening Workout",52m,"Calf Extension ",Rest Timer,0,0.0,0,120.0,,,
2025-06-06 20:16:00,"Evening Workout",52m,"Calf Extension ",2,320.0,6.0,0,0.0,,,
2025-06-06 20:16:00,"Evening Workout",52m,"Calf Extension ",Rest Timer,0,0.0,0,120.0,,,
2025-06-06 20:16:00,"Evening Workout",52m,"Calf Extension ",3,320.0,5.0,0,0.0,,,
2025-06-06 20:16:00,"Evening Workout",52m,"Calf Extension ",Rest Timer,0,0.0,0,120.0,,,
2025-06-06 20:16:00,"Evening Workout",52m,"Hip thrust",1,180.0,7.0,0,0.0,"",,
2025-06-06 20:16:00,"Evening Workout",52m,"Hip thrust",Rest Timer,0,0.0,0,120.0,,,
2025-06-06 20:16:00,"Evening Workout",52m,"Hip thrust",2,180.0,7.0,0,0.0,,,
2025-06-06 20:16:00,"Evening Workout",52m,"Hip thrust",Rest Timer,0,0.0,0,120.0,,,
2025-06-06 20:16:00,"Evening Workout",52m,"Leg Extension (Machine)",1,130.0,7.0,0,0.0,"Single leg",,
2025-06-06 20:16:00,"Evening Workout",52m,"Leg Extension (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-06-06 20:16:00,"Evening Workout",52m,"Leg Extension (Machine)",2,130.0,7.0,0,0.0,,,
2025-06-06 20:16:00,"Evening Workout",52m,"Leg Extension (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-06-06 20:16:00,"Evening Workout",52m,"Cable Crunch",1,85.0,9.0,0,0.0,"",,
2025-06-06 20:16:00,"Evening Workout",52m,"Cable Crunch",Rest Timer,0,0.0,0,120.0,,,
2025-06-06 20:16:00,"Evening Workout",52m,"Cable Crunch",2,85.0,9.0,0,0.0,,,
2025-06-06 20:16:00,"Evening Workout",52m,"Cable Crunch",Rest Timer,0,0.0,0,120.0,,,
2025-06-06 20:16:00,"Evening Workout",52m,"Cable Crunch",3,85.0,8.0,0,0.0,,,
2025-06-06 20:16:00,"Evening Workout",52m,"Cable Crunch",Rest Timer,0,0.0,0,120.0,,,
2025-06-08 17:47:36,"Afternoon Workout",8h 47m,"Incline Chest Press (Machine)",1,95.0,9.0,0,0.0,"","",
2025-06-08 17:47:36,"Afternoon Workout",8h 47m,"Incline Chest Press (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-06-08 17:47:36,"Afternoon Workout",8h 47m,"Incline Chest Press (Machine)",2,100.0,6.0,0,0.0,,,
2025-06-08 17:47:36,"Afternoon Workout",8h 47m,"Incline Chest Press (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-06-08 17:47:36,"Afternoon Workout",8h 47m,"Incline Chest Press (Machine)",3,100.0,5.0,0,0.0,,,
2025-06-08 17:47:36,"Afternoon Workout",8h 47m,"Incline Chest Press (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-06-08 17:47:36,"Afternoon Workout",8h 47m,"Cable Low To High",1,22.5,7.0,0,0.0,"",,
2025-06-08 17:47:36,"Afternoon Workout",8h 47m,"Cable Low To High",Rest Timer,0,0.0,0,120.0,,,
2025-06-08 17:47:36,"Afternoon Workout",8h 47m,"Cable Low To High",2,20.0,10.0,0,0.0,,,
2025-06-08 17:47:36,"Afternoon Workout",8h 47m,"Cable Low To High",Rest Timer,0,0.0,0,120.0,,,
2025-06-08 17:47:36,"Afternoon Workout",8h 47m,"Lateral Raise (Cable)",1,20.0,9.0,0,0.0,"",,
2025-06-08 17:47:36,"Afternoon Workout",8h 47m,"Lateral Raise (Cable)",Rest Timer,0,0.0,0,120.0,,,
2025-06-08 17:47:36,"Afternoon Workout",8h 47m,"Lateral Raise (Cable)",2,20.0,8.0,0,0.0,,,
2025-06-08 17:47:36,"Afternoon Workout",8h 47m,"Lateral Raise (Cable)",Rest Timer,0,0.0,0,120.0,,,
2025-06-08 17:47:36,"Afternoon Workout",8h 47m,"Pull Up",1,10.0,8.0,0,0.0,"",,
2025-06-08 17:47:36,"Afternoon Workout",8h 47m,"Pull Up",Rest Timer,0,0.0,0,120.0,,,
2025-06-08 17:47:36,"Afternoon Workout",8h 47m,"Pull Up",2,10.0,8.0,0,0.0,,,
2025-06-08 17:47:36,"Afternoon Workout",8h 47m,"Pull Up",Rest Timer,0,0.0,0,120.0,,,
2025-06-08 17:47:36,"Afternoon Workout",8h 47m,"Pull Up",3,25.0,6.0,0,0.0,,,
2025-06-08 17:47:36,"Afternoon Workout",8h 47m,"Pull Up",Rest Timer,0,0.0,0,120.0,,,
2025-06-08 17:47:36,"Afternoon Workout",8h 47m,"Triceps Extension (Cable)",1,72.5,10.0,0,0.0,"",,
2025-06-08 17:47:36,"Afternoon Workout",8h 47m,"Triceps Extension (Cable)",Rest Timer,0,0.0,0,120.0,,,
2025-06-08 17:47:36,"Afternoon Workout",8h 47m,"Triceps Extension (Cable)",2,72.5,10.0,0,0.0,,,
2025-06-08 17:47:36,"Afternoon Workout",8h 47m,"Triceps Extension (Cable)",Rest Timer,0,0.0,0,120.0,,,
2025-06-08 17:47:36,"Afternoon Workout",8h 47m,"Pendlay Row (Barbell)",1,145.0,7.0,0,0.0,"",,
2025-06-08 17:47:36,"Afternoon Workout",8h 47m,"Pendlay Row (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2025-06-08 17:47:36,"Afternoon Workout",8h 47m,"Pendlay Row (Barbell)",2,145.0,8.0,0,0.0,,,
2025-06-08 17:47:36,"Afternoon Workout",8h 47m,"Pendlay Row (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2025-06-09 15:08:10,"Lower A",52m,"Romanian Deadlift (Barbell)",1,315.0,6.0,0,0.0,"","",
2025-06-09 15:08:10,"Lower A",52m,"Romanian Deadlift (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2025-06-09 15:08:10,"Lower A",52m,"Romanian Deadlift (Barbell)",2,315.0,6.0,0,0.0,,,
2025-06-09 15:08:10,"Lower A",52m,"Romanian Deadlift (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2025-06-09 15:08:10,"Lower A",52m,"Pendulum Squat",1,90.0,4.0,0,0.0,"",,
2025-06-09 15:08:10,"Lower A",52m,"Pendulum Squat",Rest Timer,0,0.0,0,120.0,,,
2025-06-09 15:08:10,"Lower A",52m,"Pendulum Squat",2,80.0,4.0,0,0.0,,,
2025-06-09 15:08:10,"Lower A",52m,"Pendulum Squat",Rest Timer,0,0.0,0,120.0,,,
2025-06-09 15:08:10,"Lower A",52m,"Seated Leg Curl (Machine)",1,230.0,5.0,0,0.0,"",,
2025-06-09 15:08:10,"Lower A",52m,"Seated Leg Curl (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-06-09 15:08:10,"Lower A",52m,"Seated Leg Curl (Machine)",2,210.0,8.0,0,0.0,,,
2025-06-09 15:08:10,"Lower A",52m,"Seated Leg Curl (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-06-09 15:08:10,"Lower A",52m,"Calf Press on Seated Leg Press",1,235.0,9.0,0,0.0,"",,
2025-06-09 15:08:10,"Lower A",52m,"Calf Press on Seated Leg Press",Rest Timer,0,0.0,0,120.0,,,
2025-06-09 15:08:10,"Lower A",52m,"Calf Press on Seated Leg Press",2,235.0,8.0,0,0.0,,,
2025-06-09 15:08:10,"Lower A",52m,"Calf Press on Seated Leg Press",Rest Timer,0,0.0,0,120.0,,,
2025-06-09 15:08:10,"Lower A",52m,"Leg Extension (Machine)",1,150.0,8.0,0,0.0,"",,
2025-06-09 15:08:10,"Lower A",52m,"Leg Extension (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-06-09 15:08:10,"Lower A",52m,"Leg Extension (Machine)",2,150.0,8.0,0,0.0,,,
2025-06-09 15:08:10,"Lower A",52m,"Leg Extension (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-06-09 15:08:10,"Lower A",52m,"Cable Crunch",1,90.0,10.0,0,0.0,"",,
2025-06-09 15:08:10,"Lower A",52m,"Cable Crunch",Rest Timer,0,0.0,0,120.0,,,
2025-06-09 15:08:10,"Lower A",52m,"Cable Crunch",2,90.0,9.0,0,0.0,,,
2025-06-09 15:08:10,"Lower A",52m,"Cable Crunch",Rest Timer,0,0.0,0,120.0,,,
2025-06-11 15:33:13,"Afternoon Workout",1h,"Iso-Lateral Chest Press (Machine)",1,135.0,5.0,0,0.0,"","",
2025-06-11 15:33:13,"Afternoon Workout",1h,"Iso-Lateral Chest Press (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-06-11 15:33:13,"Afternoon Workout",1h,"Iso-Lateral Chest Press (Machine)",2,135.0,4.0,0,0.0,,,
2025-06-11 15:33:13,"Afternoon Workout",1h,"Iso-Lateral Chest Press (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-06-11 15:33:13,"Afternoon Workout",1h,"Lat Pulldown - Wide Grip (Cable)",1,200.0,7.0,0,0.0,"",,
2025-06-11 15:33:13,"Afternoon Workout",1h,"Lat Pulldown - Wide Grip (Cable)",Rest Timer,0,0.0,0,120.0,,,
2025-06-11 15:33:13,"Afternoon Workout",1h,"Lat Pulldown - Wide Grip (Cable)",2,200.0,7.0,0,0.0,,,
2025-06-11 15:33:13,"Afternoon Workout",1h,"Lat Pulldown - Wide Grip (Cable)",Rest Timer,0,0.0,0,120.0,,,
2025-06-11 15:33:13,"Afternoon Workout",1h,"Lat Pulldown - Wide Grip (Cable)",3,200.0,6.0,0,0.0,,,
2025-06-11 15:33:13,"Afternoon Workout",1h,"Lat Pulldown - Wide Grip (Cable)",Rest Timer,0,0.0,0,120.0,,,
2025-06-11 15:33:13,"Afternoon Workout",1h,"Shoulder Press (Plate Loaded)",1,100.0,6.0,0,0.0,"",,
2025-06-11 15:33:13,"Afternoon Workout",1h,"Shoulder Press (Plate Loaded)",Rest Timer,0,0.0,0,120.0,,,
2025-06-11 15:33:13,"Afternoon Workout",1h,"Shoulder Press (Plate Loaded)",2,100.0,5.0,0,0.0,,,
2025-06-11 15:33:13,"Afternoon Workout",1h,"Shoulder Press (Plate Loaded)",Rest Timer,0,0.0,0,120.0,,,
2025-06-11 15:33:13,"Afternoon Workout",1h,"Preacher Curl (Machine)",1,145.0,3.0,0,0.0,"",,
2025-06-11 15:33:13,"Afternoon Workout",1h,"Preacher Curl (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-06-11 15:33:13,"Afternoon Workout",1h,"Preacher Curl (Machine)",2,130.0,5.0,0,0.0,,,
2025-06-11 15:33:13,"Afternoon Workout",1h,"Preacher Curl (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-06-11 15:33:13,"Afternoon Workout",1h,"Preacher Curl (Machine)",3,120.0,4.0,0,0.0,,,
2025-06-11 15:33:13,"Afternoon Workout",1h,"Preacher Curl (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-06-11 15:33:13,"Afternoon Workout",1h,"Triceps Extension (Cable)",1,77.5,8.0,0,0.0,"",,
2025-06-11 15:33:13,"Afternoon Workout",1h,"Triceps Extension (Cable)",Rest Timer,0,0.0,0,120.0,,,
2025-06-11 15:33:13,"Afternoon Workout",1h,"Triceps Extension (Cable)",2,77.5,6.0,0,0.0,,,
2025-06-11 15:33:13,"Afternoon Workout",1h,"Triceps Extension (Cable)",Rest Timer,0,0.0,0,120.0,,,
2025-06-11 15:33:13,"Afternoon Workout",1h,"Iso-Lateral Row (Machine)",1,175.0,8.0,0,0.0,"",,
2025-06-11 15:33:13,"Afternoon Workout",1h,"Iso-Lateral Row (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-06-11 15:33:13,"Afternoon Workout",1h,"Iso-Lateral Row (Machine)",2,175.0,7.0,0,0.0,,,
2025-06-11 15:33:13,"Afternoon Workout",1h,"Iso-Lateral Row (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-06-11 15:33:13,"Afternoon Workout",1h,"Iso-Lateral Row (Machine)",3,175.0,6.0,0,0.0,,,
2025-06-11 15:33:13,"Afternoon Workout",1h,"Iso-Lateral Row (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-06-12 12:31:18,"Midday Workout",1h 13m,"Lying Leg Curl (Machine)",1,180.0,8.0,0,0.0,"","",
2025-06-12 12:31:18,"Midday Workout",1h 13m,"Lying Leg Curl (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-06-12 12:31:18,"Midday Workout",1h 13m,"Lying Leg Curl (Machine)",2,180.0,7.0,0,0.0,,,
2025-06-12 12:31:18,"Midday Workout",1h 13m,"Lying Leg Curl (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-06-12 12:31:18,"Midday Workout",1h 13m,"Squat (Barbell)",1,225.0,4.0,0,0.0,"",,
2025-06-12 12:31:18,"Midday Workout",1h 13m,"Squat (Barbell)",Rest Timer,0,0.0,0,170.0,,,
2025-06-12 12:31:18,"Midday Workout",1h 13m,"Squat (Barbell)",2,225.0,4.0,0,0.0,,,
2025-06-12 12:31:18,"Midday Workout",1h 13m,"Squat (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2025-06-12 12:31:18,"Midday Workout",1h 13m,"Squat (Barbell)",3,225.0,2.0,0,0.0,,,
2025-06-12 12:31:18,"Midday Workout",1h 13m,"Squat (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2025-06-12 12:31:18,"Midday Workout",1h 13m,"Calf Press on Seated Leg Press",1,250.0,6.0,0,0.0,"",,
2025-06-12 12:31:18,"Midday Workout",1h 13m,"Calf Press on Seated Leg Press",Rest Timer,0,0.0,0,120.0,,,
2025-06-12 12:31:18,"Midday Workout",1h 13m,"Calf Press on Seated Leg Press",2,235.0,7.0,0,0.0,,,
2025-06-12 12:31:18,"Midday Workout",1h 13m,"Calf Press on Seated Leg Press",Rest Timer,0,0.0,0,120.0,,,
2025-06-12 12:31:18,"Midday Workout",1h 13m,"Calf Press on Seated Leg Press",3,235.0,7.0,0,0.0,,,
2025-06-12 12:31:18,"Midday Workout",1h 13m,"Calf Press on Seated Leg Press",Rest Timer,0,0.0,0,120.0,,,
2025-06-12 12:31:18,"Midday Workout",1h 13m,"Hip Adductor (Machine)",1,140.0,9.0,0,0.0,"",,
2025-06-12 12:31:18,"Midday Workout",1h 13m,"Hip Adductor (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-06-12 12:31:18,"Midday Workout",1h 13m,"Hip Adductor (Machine)",2,140.0,7.0,0,0.0,,,
2025-06-12 12:31:18,"Midday Workout",1h 13m,"Hip Adductor (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-06-12 12:31:18,"Midday Workout",1h 13m,"Back Extension",1,90.0,8.0,0,0.0,"",,
2025-06-12 12:31:18,"Midday Workout",1h 13m,"Back Extension",Rest Timer,0,0.0,0,120.0,,,
2025-06-12 12:31:18,"Midday Workout",1h 13m,"Back Extension",2,90.0,8.0,0,0.0,,,
2025-06-12 12:31:18,"Midday Workout",1h 13m,"Back Extension",Rest Timer,0,0.0,0,120.0,,,
2025-06-12 12:31:18,"Midday Workout",1h 13m,"Back Extension",3,90.0,8.0,0,0.0,,,
2025-06-12 12:31:18,"Midday Workout",1h 13m,"Back Extension",Rest Timer,0,0.0,0,120.0,,,
2025-06-12 12:31:18,"Midday Workout",1h 13m,"Leg Extension (Machine)",1,150.0,8.0,0,0.0,"",,
2025-06-12 12:31:18,"Midday Workout",1h 13m,"Leg Extension (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-06-12 12:31:18,"Midday Workout",1h 13m,"Leg Extension (Machine)",2,150.0,7.0,0,0.0,,,
2025-06-12 12:31:18,"Midday Workout",1h 13m,"Leg Extension (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-06-14 15:15:46,"Afternoon Workout",21h 48m,"Incline Chest Press (Machine)",1,115.0,5.0,0,0.0,"","",
2025-06-14 15:15:46,"Afternoon Workout",21h 48m,"Incline Chest Press (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-06-14 15:15:46,"Afternoon Workout",21h 48m,"Incline Chest Press (Machine)",2,105.0,6.0,0,0.0,,,
2025-06-14 15:15:46,"Afternoon Workout",21h 48m,"Incline Chest Press (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-06-14 15:15:46,"Afternoon Workout",21h 48m,"Incline Chest Press (Machine)",3,100.0,6.0,0,0.0,,,
2025-06-14 15:15:46,"Afternoon Workout",21h 48m,"Incline Chest Press (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-06-14 15:15:46,"Afternoon Workout",21h 48m,"Lat Pulldown - Wide Grip (Cable)",1,200.0,10.0,0,0.0,"",,
2025-06-14 15:15:46,"Afternoon Workout",21h 48m,"Lat Pulldown - Wide Grip (Cable)",Rest Timer,0,0.0,0,120.0,,,
2025-06-14 15:15:46,"Afternoon Workout",21h 48m,"Lat Pulldown - Wide Grip (Cable)",2,200.0,6.0,0,0.0,,,
2025-06-14 15:15:46,"Afternoon Workout",21h 48m,"Lat Pulldown - Wide Grip (Cable)",Rest Timer,0,0.0,0,120.0,,,
2025-06-14 15:15:46,"Afternoon Workout",21h 48m,"Lat Pulldown - Wide Grip (Cable)",3,200.0,6.0,0,0.0,,,
2025-06-14 15:15:46,"Afternoon Workout",21h 48m,"Lat Pulldown - Wide Grip (Cable)",Rest Timer,0,0.0,0,120.0,,,
2025-06-14 15:15:46,"Afternoon Workout",21h 48m,"Preacher Curl (Machine)",1,130.0,5.0,0,0.0,"",,
2025-06-14 15:15:46,"Afternoon Workout",21h 48m,"Preacher Curl (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-06-14 15:15:46,"Afternoon Workout",21h 48m,"Preacher Curl (Machine)",2,120.0,5.0,0,0.0,,,
2025-06-14 15:15:46,"Afternoon Workout",21h 48m,"Preacher Curl (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-06-14 15:15:46,"Afternoon Workout",21h 48m,"Preacher Curl (Machine)",3,110.0,6.0,0,0.0,,,
2025-06-14 15:15:46,"Afternoon Workout",21h 48m,"Preacher Curl (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-06-14 15:15:46,"Afternoon Workout",21h 48m,"Triceps Extension (Cable)",1,77.5,8.0,0,0.0,"",,
2025-06-14 15:15:46,"Afternoon Workout",21h 48m,"Triceps Extension (Cable)",Rest Timer,0,0.0,0,120.0,,,
2025-06-14 15:15:46,"Afternoon Workout",21h 48m,"Triceps Pushdown (Cable - Straight Bar)",1,77.5,7.0,0,0.0,"",,
2025-06-14 15:15:46,"Afternoon Workout",21h 48m,"Triceps Pushdown (Cable - Straight Bar)",Rest Timer,0,0.0,0,120.0,,,
2025-06-14 15:15:46,"Afternoon Workout",21h 48m,"Lateral Raise (Cable)",1,20.0,11.0,0,0.0,"",,
2025-06-14 15:15:46,"Afternoon Workout",21h 48m,"Lateral Raise (Cable)",Rest Timer,0,0.0,0,120.0,,,
2025-06-14 15:15:46,"Afternoon Workout",21h 48m,"Lateral Raise (Cable)",2,20.0,8.0,0,0.0,,,
2025-06-14 15:15:46,"Afternoon Workout",21h 48m,"Lateral Raise (Cable)",Rest Timer,0,0.0,0,120.0,,,
2025-06-14 15:15:46,"Afternoon Workout",21h 48m,"Iso-Lateral Row (Machine)",1,180.0,7.0,0,0.0,"",,
2025-06-14 15:15:46,"Afternoon Workout",21h 48m,"Iso-Lateral Row (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-06-14 15:15:46,"Afternoon Workout",21h 48m,"Iso-Lateral Row (Machine)",2,170.0,7.0,0,0.0,,,
2025-06-14 15:15:46,"Afternoon Workout",21h 48m,"Iso-Lateral Row (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-06-14 15:15:46,"Afternoon Workout",21h 48m,"Iso-Lateral Row (Machine)",3,170.0,6.0,0,0.0,,,
2025-06-14 15:15:46,"Afternoon Workout",21h 48m,"Iso-Lateral Row (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-06-15 13:04:21,"Lower A",54m,"Romanian Deadlift (Barbell)",1,335.0,6.0,0,0.0,"","",
2025-06-15 13:04:21,"Lower A",54m,"Romanian Deadlift (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2025-06-15 13:04:21,"Lower A",54m,"Romanian Deadlift (Barbell)",2,335.0,5.0,0,0.0,,,
2025-06-15 13:04:21,"Lower A",54m,"Romanian Deadlift (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2025-06-15 13:04:21,"Lower A",54m,"Pendulum Squat",1,90.0,3.0,0,0.0,"",,
2025-06-15 13:04:21,"Lower A",54m,"Pendulum Squat",Rest Timer,0,0.0,0,120.0,,,
2025-06-15 13:04:21,"Lower A",54m,"Pendulum Squat",2,70.0,6.0,0,0.0,,,
2025-06-15 13:04:21,"Lower A",54m,"Pendulum Squat",Rest Timer,0,0.0,0,120.0,,,
2025-06-15 13:04:21,"Lower A",54m,"Seated Leg Curl (Machine)",1,230.0,6.0,0,0.0,"",,
2025-06-15 13:04:21,"Lower A",54m,"Seated Leg Curl (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-06-15 13:04:21,"Lower A",54m,"Seated Leg Curl (Machine)",2,220.0,6.0,0,0.0,,,
2025-06-15 13:04:21,"Lower A",54m,"Seated Leg Curl (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-06-15 13:04:21,"Lower A",54m,"Calf Press on Seated Leg Press",1,250.0,7.0,0,0.0,"",,
2025-06-15 13:04:21,"Lower A",54m,"Calf Press on Seated Leg Press",Rest Timer,0,0.0,0,120.0,,,
2025-06-15 13:04:21,"Lower A",54m,"Calf Press on Seated Leg Press",2,250.0,7.0,0,0.0,,,
2025-06-15 13:04:21,"Lower A",54m,"Calf Press on Seated Leg Press",Rest Timer,0,0.0,0,120.0,,,
2025-06-15 13:04:21,"Lower A",54m,"Leg Extension (Machine)",1,150.0,8.0,0,0.0,"",,
2025-06-15 13:04:21,"Lower A",54m,"Leg Extension (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-06-15 13:04:21,"Lower A",54m,"Leg Extension (Machine)",2,150.0,8.0,0,0.0,,,
2025-06-15 13:04:21,"Lower A",54m,"Leg Extension (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-06-15 13:04:21,"Lower A",54m,"Cable Crunch",1,90.0,12.0,0,0.0,"",,
2025-06-15 13:04:21,"Lower A",54m,"Cable Crunch",Rest Timer,0,0.0,0,120.0,,,
2025-06-15 13:04:21,"Lower A",54m,"Cable Crunch",2,95.0,7.0,0,0.0,,,
2025-06-15 13:04:21,"Lower A",54m,"Cable Crunch",Rest Timer,0,0.0,0,120.0,,,
2025-06-17 19:29:44,"Upper A",21h 30m,"Iso-Lateral Chest Press (Machine)",1,115.0,6.0,0,0.0,"","",
2025-06-17 19:29:44,"Upper A",21h 30m,"Iso-Lateral Chest Press (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-06-17 19:29:44,"Upper A",21h 30m,"Iso-Lateral Chest Press (Machine)",2,115.0,5.0,0,0.0,,,
2025-06-17 19:29:44,"Upper A",21h 30m,"Iso-Lateral Chest Press (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-06-17 19:29:44,"Upper A",21h 30m,"Iso-Lateral Chest Press (Machine)",3,115.0,5.0,0,0.0,,,
2025-06-17 19:29:44,"Upper A",21h 30m,"Iso-Lateral Chest Press (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-06-17 19:29:44,"Upper A",21h 30m,"Lat Pulldown - Wide Grip (Cable)",1,200.0,7.0,0,0.0,"",,
2025-06-17 19:29:44,"Upper A",21h 30m,"Lat Pulldown - Wide Grip (Cable)",Rest Timer,0,0.0,0,120.0,,,
2025-06-17 19:29:44,"Upper A",21h 30m,"Lat Pulldown - Wide Grip (Cable)",2,200.0,6.0,0,0.0,,,
2025-06-17 19:29:44,"Upper A",21h 30m,"Lat Pulldown - Wide Grip (Cable)",Rest Timer,0,0.0,0,120.0,,,
2025-06-17 19:29:44,"Upper A",21h 30m,"Lat Pulldown - Wide Grip (Cable)",3,200.0,6.0,0,0.0,,,
2025-06-17 19:29:44,"Upper A",21h 30m,"Lat Pulldown - Wide Grip (Cable)",Rest Timer,0,0.0,0,120.0,,,
2025-06-17 19:29:44,"Upper A",21h 30m,"Shoulder Press (Plate Loaded)",1,100.0,6.0,0,0.0,"",,
2025-06-17 19:29:44,"Upper A",21h 30m,"Shoulder Press (Plate Loaded)",Rest Timer,0,0.0,0,120.0,,,
2025-06-17 19:29:44,"Upper A",21h 30m,"Shoulder Press (Plate Loaded)",2,100.0,6.0,0,0.0,,,
2025-06-17 19:29:44,"Upper A",21h 30m,"Shoulder Press (Plate Loaded)",Rest Timer,0,0.0,0,120.0,,,
2025-06-17 19:29:44,"Upper A",21h 30m,"Preacher Curl (Machine)",1,135.0,5.0,0,0.0,"",,
2025-06-17 19:29:44,"Upper A",21h 30m,"Preacher Curl (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-06-17 19:29:44,"Upper A",21h 30m,"Preacher Curl (Machine)",2,125.0,5.0,0,0.0,,,
2025-06-17 19:29:44,"Upper A",21h 30m,"Preacher Curl (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-06-17 19:29:44,"Upper A",21h 30m,"Preacher Curl (Machine)",3,120.0,6.0,0,0.0,,,
2025-06-17 19:29:44,"Upper A",21h 30m,"Preacher Curl (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-06-17 19:29:44,"Upper A",21h 30m,"Triceps Extension (Cable)",1,82.5,8.0,0,0.0,"",,
2025-06-17 19:29:44,"Upper A",21h 30m,"Triceps Extension (Cable)",Rest Timer,0,0.0,0,120.0,,,
2025-06-17 19:29:44,"Upper A",21h 30m,"Triceps Extension (Cable)",2,82.5,6.0,0,0.0,,,
2025-06-17 19:29:44,"Upper A",21h 30m,"Triceps Extension (Cable)",Rest Timer,0,0.0,0,120.0,,,
2025-06-17 19:29:44,"Upper A",21h 30m,"Iso-Lateral Row (Machine)",1,190.0,7.0,0,0.0,"",,
2025-06-17 19:29:44,"Upper A",21h 30m,"Iso-Lateral Row (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-06-17 19:29:44,"Upper A",21h 30m,"Iso-Lateral Row (Machine)",2,190.0,7.0,0,0.0,,,
2025-06-17 19:29:44,"Upper A",21h 30m,"Iso-Lateral Row (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-06-18 17:00:12,"Afternoon Workout",1h 12m,"Seated Leg Curl (Machine)",1,230.0,6.0,0,0.0,"","",
